segment,hour,n,mean,p50,p90
2025-09-19_S0,0,9,32.002769163080764,26.375670318670004,52.428846009980646
2023-01-18_S0,1,2,23.80443672017896,23.80443672017896,23.883140376818268
2023-01-19_S0,1,3,24.936972106283246,21.5996911634955,31.466004414319674
2023-01-20_S0,1,4,17.904954058176674,15.639832647399434,24.63227194876894
2023-01-21_S0,1,3,28.80056313281801,28.123485409504397,32.16380180903309
2023-01-22_S0,1,1,28.09220860265943,28.09220860265943,28.09220860265943
2023-01-23_S0,1,4,28.54061940823733,29.40501884914692,31.43929947092139
2023-01-24_S0,1,2,14.416169066846376,14.416169066846376,15.288508181696084
2023-01-25_S0,1,2,27.137469930299865,27.137469930299865,29.929737940249026
2023-01-27_S0,1,5,19.26878766420139,19.913142118219604,23.870966429979
2023-01-28_S0,1,3,32.81800274806582,29.450812973527782,43.68862298981318
2023-01-29_S0,1,4,25.476399568660884,25.207201057063713,34.40752110568752
2023-01-30_S0,1,1,14.21585383472738,14.21585383472738,14.21585383472738
2023-02-01_S0,1,6,18.797229723770567,16.909164881528536,26.316003602303663
2023-02-02_S0,1,7,34.0701906165282,35.84580673962192,48.677105107562525
2023-02-03_S0,1,1,14.892291142419495,14.892291142419495,14.892291142419495
2023-02-06_S0,1,3,33.227553755330554,24.319771971136895,48.12291693882521
2023-02-08_S0,1,2,20.237952271343985,20.237952271343985,22.446744048970068
2023-02-09_S0,1,3,24.08485082401371,25.75270564651934,27.554445902289288
2023-02-10_S0,1,1,19.865634041544837,19.865634041544837,19.865634041544837
2023-02-12_S0,1,5,20.569467757544878,18.069653289105524,27.793603199277662
2023-02-14_S0,1,1,37.82963226169737,37.82963226169737,37.82963226169737
2023-02-17_S0,1,5,18.54650784446046,16.514384343926345,25.829182211266275
2023-02-20_S0,1,4,29.623188980473074,23.273623986401034,45.09903762265439
2023-02-21_S0,1,3,16.720897014820597,13.985856515931246,21.95878407631448
2023-02-22_S0,1,3,22.63067043820848,17.06570768779929,33.12721226772827
2023-02-24_S0,1,5,21.37043035588754,17.18628111740313,31.73391284034001
2023-02-26_S0,1,2,26.774261757821318,26.774261757821318,28.550021640408993
2023-03-02_S0,1,1,30.62271025780636,30.62271025780636,30.62271025780636
2023-03-07_S0,1,1,19.203338507436378,19.203338507436378,19.203338507436378
2023-03-08_S0,1,2,22.0719722197168,22.0719722197168,26.183717619754745
2023-03-09_S0,1,1,13.487719486595564,13.487719486595564,13.487719486595564
2023-03-11_S0,1,2,32.45418529119466,32.45418529119466,41.99147761561352
2023-03-13_S0,1,3,16.830429484783163,18.947530175207312,19.035466143795965
2023-03-14_S0,1,2,33.27127504388165,33.27127504388165,35.74206369532095
2023-03-15_S0,1,3,26.8153501376937,22.424174335586763,39.06261631946059
2023-03-16_S0,1,4,28.285412236122518,26.438926111076665,42.167166602693314
2023-03-17_S0,1,2,20.55638790770134,20.55638790770134,25.75332247246755
2023-03-18_S0,1,7,22.448417169023077,24.22000493132722,27.117762741013664
2023-03-19_S0,1,1,25.817398563812407,25.817398563812407,25.817398563812407
2023-03-20_S0,1,3,32.41074723038833,32.89715385076974,37.638272230255225
2023-03-21_S0,1,1,20.927377591487954,20.927377591487954,20.927377591487954
2023-03-22_S0,1,1,16.0952240760216,16.0952240760216,16.0952240760216
2023-03-23_S0,1,2,18.43044528489837,18.43044528489837,18.753052876396872
2023-03-25_S0,1,3,21.72862526014946,16.91985820068181,29.53734143999712
2023-03-27_S0,1,1,20.18753289987977,20.18753289987977,20.18753289987977
2023-03-28_S0,1,2,15.997560722677349,15.997560722677349,19.01026499937742
2023-03-29_S0,1,1,12.813583934797403,12.813583934797403,12.813583934797403
2023-03-31_S0,1,2,25.021929292363495,25.021929292363495,28.61429558184824
2023-04-01_S0,1,1,31.546052429150343,31.546052429150343,31.546052429150343
2023-04-04_S0,1,2,21.719515829027635,21.719515829027635,26.53746179019869
2023-04-07_S0,1,5,24.036593565503736,20.260401828817102,36.348688122442056
2023-04-08_S0,1,3,35.95599671799723,25.212619993046204,52.43674528720735
2023-04-11_S0,1,7,18.227550463455355,17.41652114676917,24.976730995259764
2023-04-12_S0,1,3,28.614209840271453,30.53117394290466,33.28334074421355
2023-04-13_S0,1,2,27.058396760686,27.058396760686,39.08700910374246
2023-04-15_S0,1,4,24.10785014266852,22.557085137160655,32.09137203173022
2023-04-18_S0,1,2,43.61812789675095,43.61812789675095,52.02990118628515
2023-04-19_S0,1,2,22.50633876210098,22.50633876210098,28.517010650230556
2023-04-20_S0,1,3,42.93955809406927,37.58978742143087,58.5219100614222
2023-04-27_S0,1,3,32.58210228250537,34.60531107293782,35.094703355051394
2023-04-28_S0,1,3,23.660129672955353,20.388405157836413,33.12003341011839
2023-04-29_S0,1,3,18.639855121482242,18.406619670404275,20.107817017666406
2023-04-30_S0,1,2,25.12592381941529,25.12592381941529,29.297156732993667
2023-05-01_S0,1,2,24.341825087040654,24.341825087040654,25.866693074795908
2023-05-02_S0,1,4,23.78416988611849,25.343309941316534,29.012277984668323
2023-05-06_S0,1,1,18.491547481849466,18.491547481849466,18.491547481849466
2023-05-08_S0,1,6,25.68152834444619,26.176103318762614,35.934624667136646
2023-05-09_S0,1,3,20.848078106587653,21.932822151635158,26.45975562712286
2023-05-10_S0,1,4,28.30088107555838,32.505924959065815,34.37780094604498
2023-05-11_S0,1,2,26.295747739518895,26.295747739518895,27.323760088874764
2023-05-14_S0,1,3,16.288072901943945,14.462551322584131,19.31774323676008
2023-05-15_S0,1,2,24.035058073591294,24.035058073591294,24.623771141776235
2023-05-18_S0,1,1,17.13128418976878,17.13128418976878,17.13128418976878
2023-05-19_S0,1,1,45.487240433572765,45.487240433572765,45.487240433572765
2023-05-23_S0,1,1,27.980935698784585,27.980935698784585,27.980935698784585
2023-05-26_S0,1,3,21.714359181864086,17.355855959949235,32.011016413720576
2023-06-12_S0,1,2,24.30348529429259,24.30348529429259,25.347696410037766
2023-07-05_S0,1,4,21.95581332068118,21.05137196882381,27.991424693808106
2023-07-07_S0,1,5,28.368979213765424,27.9991563834622,43.6132701875666
2023-07-17_S0,1,1,37.587591554645954,37.587591554645954,37.587591554645954
2023-07-23_S0,1,1,43.4035866643747,43.4035866643747,43.4035866643747
2023-08-14_S0,1,1,40.31038854704552,40.31038854704552,40.31038854704552
2023-08-22_S0,1,4,20.378554184295023,20.363006232872177,28.04998874286201
2023-08-24_S0,1,2,21.50927254377396,21.50927254377396,24.387807846956274
2023-08-28_S0,1,5,21.383714879085645,20.311053122634664,28.12732815368478
2023-08-31_S0,1,2,30.347533838320203,30.347533838320203,41.63765775625367
2023-09-01_S0,1,3,20.927951098969853,20.50727691454041,23.294180385080484
2023-09-02_S0,1,5,26.08975468817429,23.127522604747725,41.39117115809309
2023-09-03_S0,1,1,29.193733307381912,29.193733307381912,29.193733307381912
2023-09-04_S0,1,4,27.364790872887845,21.413699206749286,41.61885531975813
2023-09-05_S0,1,3,23.249934411825915,24.110339814090736,27.5824315442352
2023-09-07_S0,1,4,21.42711136964038,20.124144636647664,27.99442824106115
2023-09-08_S0,1,3,32.382656763246,23.736177533261895,50.89215642785489
2023-09-11_S0,1,5,16.470839256619872,15.246844734332951,18.77312223472339
2023-09-13_S0,1,2,27.873468915682245,27.873468915682245,32.890251933088486
2023-09-14_S0,1,3,29.393294759809915,32.35466183148471,35.63222852608381
2023-09-18_S0,1,1,17.633089846362942,17.633089846362942,17.633089846362942
2023-09-20_S0,1,1,15.660396538921798,15.660396538921798,15.660396538921798
2023-09-23_S0,1,1,22.01665809743438,22.01665809743438,22.01665809743438
2023-09-26_S0,1,5,31.04666705280947,23.981379071625426,48.068574852778276
2023-09-27_S0,1,2,22.413923115521378,22.413923115521378,26.020472153731195
2023-09-29_S0,1,3,36.55161375607751,27.42845521306489,50.58975625771842
2023-09-30_S0,1,3,18.636075235195555,19.13278634775469,24.43199810234672
2023-10-01_S0,1,8,33.920190354767314,31.176401025815064,50.17606777980004
2023-10-02_S0,1,4,21.667336263897553,22.131183404775346,27.570157771299243
2023-10-03_S0,1,3,17.032352063527423,13.931178218118864,22.877284924339794
2023-10-04_S0,1,2,22.795455765581497,22.795455765581497,26.82850130082211
2023-10-05_S0,1,3,21.652232047608038,22.224563210615067,22.6848341041342
2023-10-10_S0,1,3,25.811675187819706,22.36967191178205,32.06401610386159
2023-10-13_S0,1,5,28.58490116349025,18.844064470246778,50.00640176065687
2023-10-15_S0,1,1,32.00704418087018,32.00704418087018,32.00704418087018
2023-10-17_S0,1,2,37.408981512032426,37.408981512032426,44.233750395964314
2023-10-18_S0,1,2,44.563670204105605,44.563670204105605,57.726659336704316
2023-10-22_S0,1,3,30.979627673413493,33.453005433273354,43.83975927702315
2023-10-23_S0,1,4,33.865115836803525,31.080618304472004,44.578484091558614
2023-10-25_S0,1,2,20.2456008431111,20.2456008431111,22.180383557792737
2023-10-28_S0,1,5,19.815221815814915,16.638104380985407,30.12504430372345
2023-10-29_S0,1,4,21.457415578739013,19.514628288418095,29.532224156619833
2023-10-30_S0,1,3,27.85659661632086,23.837974358506802,35.35954389827824
2023-10-31_S0,1,1,15.774809190341811,15.774809190341811,15.774809190341811
2023-11-01_S0,1,2,25.65712288890862,25.65712288890862,28.518534541729238
2023-11-03_S0,1,1,18.72576979208126,18.72576979208126,18.72576979208126
2023-11-06_S0,1,3,36.16850300978076,26.58429240856128,49.68438700614776
2023-11-08_S0,1,3,22.697451988427304,24.002408382954926,25.59693356817473
2023-11-09_S0,1,3,24.904149024031593,21.852190708801096,29.910330372306007
2023-11-10_S0,1,4,24.439363897413116,25.244862529857357,30.0506563242588
2023-11-13_S0,1,2,29.315837037169736,29.315837037169736,30.927768898949644
2023-11-18_S0,1,4,24.059713123113973,19.347616595832964,34.52855482178721
2023-11-19_S0,1,4,26.203146352137814,24.346896022613393,31.112296433649234
2023-11-21_S0,1,4,21.748575803872345,21.070877510376924,24.233888611896404
2023-11-22_S0,1,1,14.10291036403233,14.10291036403233,14.10291036403233
2023-11-23_S0,1,2,22.294730091753273,22.294730091753273,28.059145558989115
2023-11-24_S0,1,5,34.617510572973764,40.109545660862615,47.771948793977685
2023-11-25_S0,1,7,24.474788205766135,18.019705235178215,39.91901014342065
2023-11-26_S0,1,4,23.7451461167596,24.062330419739503,28.530038723922164
2023-11-27_S0,1,6,32.92206188502451,31.976186300856256,41.50751144603157
2023-11-28_S0,1,1,31.015242145704804,31.015242145704804,31.015242145704804
2023-11-30_S0,1,2,27.02464984433097,27.02464984433097,32.004531238284486
2023-12-01_S0,1,2,34.96100514361932,34.96100514361932,44.63668863279507
2023-12-02_S0,1,7,18.971272146896613,16.28591573471011,23.779816574950875
2023-12-04_S0,1,1,31.185522409063633,31.185522409063633,31.185522409063633
2023-12-05_S0,1,1,56.592763119807834,56.592763119807834,56.592763119807834
2023-12-06_S0,1,3,26.683008120347097,20.822210977513464,39.71214466141828
2023-12-07_S0,1,2,20.698485587933483,20.698485587933483,24.491722563242064
2023-12-08_S0,1,3,28.26596057739826,33.16720856777441,36.236092467055684
2023-12-09_S0,1,4,25.514499257568104,22.42010351097998,35.42026515512856
2023-12-10_S0,1,3,37.94704435608987,39.53558186451833,41.689263554663675
2023-12-11_S0,1,2,21.904552849270285,21.904552849270285,22.42046087739624
2023-12-12_S0,1,2,17.17308767117146,17.17308767117146,18.324699037069273
2023-12-14_S0,1,4,32.939591576996655,30.176011344414633,46.239440309301834
2023-12-15_S0,1,1,39.61097484873538,39.61097484873538,39.61097484873538
2023-12-16_S0,1,3,36.23808403050588,45.04768436513671,48.238618263915114
2023-12-17_S0,1,4,24.244125514108784,22.313814420290832,33.69201097510089
2023-12-18_S0,1,3,16.529890269925705,15.9529726471489,18.620911622548096
2023-12-20_S0,1,3,55.43983671587724,47.888142523660036,85.58974670097616
2023-12-21_S0,1,3,27.999440362740177,22.478014023554227,37.45869267166256
2023-12-22_S0,1,3,21.74371578197211,16.75740998796593,31.980566639009737
2023-12-24_S0,1,1,21.718570153290365,21.718570153290365,21.718570153290365
2023-12-25_S0,1,4,26.32412994511876,16.523701406636597,46.898931633562
2023-12-27_S0,1,2,22.40906115094367,22.40906115094367,22.975777977234277
2023-12-28_S0,1,1,24.623878565478797,24.623878565478797,24.623878565478797
2023-12-29_S0,1,1,13.634051881371876,13.634051881371876,13.634051881371876
2023-12-30_S0,1,1,15.530591886264656,15.530591886264656,15.530591886264656
2023-12-31_S0,1,6,26.280755251580345,22.202602732240578,42.1815654676266
2024-01-02_S0,1,1,14.886510893384616,14.886510893384616,14.886510893384616
2024-01-05_S0,1,1,18.28392732273349,18.28392732273349,18.28392732273349
2024-01-06_S0,1,2,19.828541000936543,19.828541000936543,21.42368115520079
2024-01-09_S0,1,2,20.865184827828596,20.865184827828596,28.323883691112272
2024-01-11_S0,1,5,19.487607299898496,18.575973806337167,23.1291337935807
2024-01-12_S0,1,2,17.541433100254405,17.541433100254405,19.069963500056705
2024-01-21_S0,1,1,23.217220688674548,23.217220688674548,23.217220688674548
2024-01-23_S0,1,2,17.354134095616473,17.354134095616473,17.670048854162502
2024-01-24_S0,1,1,40.46807520475023,40.46807520475023,40.46807520475023
2024-01-25_S0,1,2,28.392034231484207,28.392034231484207,37.49337117379333
2024-01-26_S0,1,3,21.217406029007346,21.606033771679904,22.51883352488009
2024-01-28_S0,1,4,27.380676654447086,30.409892733463735,35.2918759277573
2024-01-29_S0,1,7,27.020746655464993,17.611974052420535,50.28040206950118
2024-01-31_S0,1,4,22.095731624114112,17.340987571639317,34.048460592813264
2024-02-01_S0,1,3,19.52958964299088,22.436428574661278,23.99060383572736
2024-02-02_S0,1,4,28.153406794168802,30.21077281270918,31.254961160227143
2024-02-03_S0,1,3,24.024130081369563,15.321305015422244,38.3137123474652
2024-02-04_S0,1,4,19.554746365100804,19.502658754017588,20.884944455892946
2024-02-07_S0,1,4,26.663037468538846,26.189970563757612,37.64786578812506
2024-02-08_S0,1,1,45.76827668058919,45.76827668058919,45.76827668058919
2024-02-10_S0,1,2,29.561556692624258,29.561556692624258,34.963903406452275
2024-02-11_S0,1,2,20.191296759472323,20.191296759472323,25.742077828587288
2024-02-13_S0,1,5,22.45592647976149,19.034681246955827,28.59298141363539
2024-02-15_S0,1,2,30.710482219843676,30.710482219843676,30.832025682749066
2024-02-16_S0,1,7,37.61769702528587,36.61068904334715,53.51952616428816
2024-02-18_S0,1,4,24.339387405578393,21.901269684628694,36.5738694005397
2024-02-19_S0,1,2,20.213610932535488,20.213610932535488,20.97800556306845
2024-02-20_S0,1,2,15.688607362837512,15.688607362837512,17.431450928546244
2024-02-21_S0,1,3,20.23400192335048,19.051646439979578,26.011695566351584
2024-02-22_S0,1,5,25.214538077597865,17.88574304210398,40.645100555786364
2024-02-23_S0,1,6,27.94810454568348,26.851088930650132,36.978202469045016
2024-02-24_S0,1,2,20.207671668969894,20.207671668969894,24.942475616513697
2024-02-26_S0,1,7,27.989242528821684,27.316135788517137,42.33119586613419
2024-02-27_S0,1,1,36.85437875851267,36.85437875851267,36.85437875851267
2024-02-28_S0,1,2,19.40571368257968,19.40571368257968,22.45756975239522
2024-02-29_S0,1,8,25.299615573199997,25.63235331018816,34.33139206657159
2024-03-01_S0,1,3,24.83808012892456,23.909155873661973,26.36383567389234
2024-03-02_S0,1,4,23.788735496678484,20.00979705031267,34.004170705007915
2024-03-04_S0,1,1,20.232737397032828,20.232737397032828,20.232737397032828
2024-03-05_S0,1,2,17.948682052810284,17.948682052810284,21.097318758610477
2024-03-06_S0,1,7,21.95864428916575,21.111041776228497,31.82897060552249
2024-03-07_S0,1,5,24.13139312185973,16.8355014242997,38.050230684853915
2024-03-08_S0,1,5,35.057547856038134,34.89866791043533,50.14701982507264
2024-03-09_S0,1,5,16.216478859676542,12.3457087726931,24.375466341626293
2024-03-11_S0,1,2,21.67328278446487,21.67328278446487,27.513420697202395
2024-03-13_S0,1,2,26.25185043614595,26.25185043614595,37.57223791602797
2024-03-14_S0,1,2,22.23743944444835,22.23743944444835,27.045250122020747
2024-03-15_S0,1,4,23.794434089149988,20.414568611293184,31.03096064558174
2024-03-16_S0,1,3,27.29478195352804,30.15642577657158,32.16768728010058
2024-03-17_S0,1,4,21.99276737852068,20.745694943047774,26.30128687549924
2024-03-19_S0,1,4,29.75128346822131,27.012396216677857,39.494529231028714
2024-03-21_S0,1,1,12.807126468087969,12.807126468087969,12.807126468087969
2024-03-22_S0,1,3,30.31795507760788,29.622466641727662,42.26096614340155
2024-03-23_S0,1,4,25.040012183464377,24.376676380223508,34.49925572862174
2024-03-24_S0,1,1,17.015602422857235,17.015602422857235,17.015602422857235
2024-03-25_S0,1,2,17.19937753191668,17.19937753191668,20.302986298250303
2024-03-26_S0,1,2,21.698216084357036,21.698216084357036,22.388032914895714
2024-03-27_S0,1,6,25.18726865491206,26.38020062666436,31.780299958010158
2024-03-28_S0,1,1,65.57151789062809,65.57151789062809,65.57151789062809
2024-03-30_S0,1,2,18.005080282606485,18.005080282606485,19.097500734958132
2024-03-31_S0,1,4,29.493538717809212,29.921401560237946,40.74271237993209
2024-04-01_S0,1,2,19.115671864671864,19.115671864671864,21.1719697166913
2024-04-02_S0,1,3,24.65607868171897,24.6272731998929,27.75028627391923
2024-04-03_S0,1,7,24.46485938245122,25.86681175043887,29.035685038969376
2024-04-04_S0,1,2,20.71003565160558,20.71003565160558,24.22122200559271
2024-04-06_S0,1,4,29.50665041498904,25.909697915119896,38.74519877195125
2024-04-07_S0,1,2,28.65776031625117,28.65776031625117,32.074897563760935
2024-04-08_S0,1,4,26.412153316921827,22.456770550722624,41.13662657374763
2024-04-09_S0,1,6,28.07432087638004,30.279112431628814,34.039850508785406
2024-04-10_S0,1,3,21.36293402567705,19.970392117758674,27.339154831288575
2024-04-11_S0,1,2,32.86153858278158,32.86153858278158,38.968554241781206
2024-04-12_S0,1,4,20.550134277025897,18.343247534109498,29.6852786450349
2024-04-13_S0,1,2,19.797808676506175,19.797808676506175,26.675630774632413
2024-04-14_S0,1,3,33.04335778448983,26.37135430620148,50.672046151374126
2024-04-15_S0,1,1,15.554792565286505,15.554792565286505,15.554792565286505
2024-04-16_S0,1,2,20.790203935679205,20.790203935679205,24.62910334371392
2024-04-17_S0,1,1,19.38273147377113,19.38273147377113,19.38273147377113
2024-04-18_S0,1,2,20.392111904274515,20.392111904274515,22.547562224405485
2024-04-19_S0,1,3,19.983489321474583,18.755706518246743,22.91907586882749
2024-04-20_S0,1,2,26.154411692676657,26.154411692676657,35.39608094437955
2024-04-21_S0,1,5,20.35310960396547,17.978029358276068,30.041539695419342
2024-04-22_S0,1,1,12.501783895491085,12.501783895491085,12.501783895491085
2024-04-23_S0,1,3,23.901934697481504,24.527022988447133,31.037821228610024
2024-04-24_S0,1,5,21.128182752951204,16.903759849398128,31.59218732754624
2024-04-25_S0,1,4,14.966394816116237,14.877596119977763,18.410363682885585
2024-04-26_S0,1,2,22.05678328699117,22.05678328699117,30.67392777505711
2024-04-27_S0,1,6,27.74686339718747,23.089662601225726,44.92409298524755
2024-04-28_S0,1,5,29.615669373294487,21.232933198192043,46.83564203168085
2024-04-29_S0,1,3,40.56316077235431,35.19238978968552,56.655975795179074
2024-04-30_S0,1,2,19.685082219957234,19.685082219957234,22.84987723285713
2024-05-01_S0,1,3,26.11672487518436,22.260237622000624,33.04734603869
2024-05-02_S0,1,4,24.098500001174674,22.659941374254352,29.44319278821538
2024-05-03_S0,1,13,28.895955534474542,28.31985370740134,40.342326581566816
2024-05-04_S0,1,5,22.00183923468459,16.97043711470743,35.404073720919214
2024-05-05_S0,1,4,21.92926727284567,23.136219220854272,26.61640661552255
2024-05-07_S0,1,2,18.782481766593104,18.782481766593104,21.343079533936688
2024-05-09_S0,1,6,21.737768182027196,21.972351564651113,28.90464885412686
2024-05-10_S0,1,3,24.585164777871043,23.2958753922169,31.22086455846469
2024-05-11_S0,1,9,22.717417788621546,21.03669891302512,36.991499023163705
2024-05-12_S0,1,4,33.206344008567015,31.727475007247605,42.73040418520336
2024-05-13_S0,1,4,29.218803557498724,30.324958732855414,37.05477147766403
2024-05-14_S0,1,4,20.276608269748706,19.88125354124693,24.689489848318214
2024-05-15_S0,1,1,23.886710768013593,23.886710768013593,23.886710768013593
2024-05-16_S0,1,3,20.197044953884895,18.936829131337024,23.180719083028297
2024-05-17_S0,1,4,23.130422569849255,20.95758118380182,30.357540724200398
2024-05-19_S0,1,1,38.37312681586728,38.37312681586728,38.37312681586728
2024-05-20_S0,1,4,24.449650059081534,22.97425897140582,31.10769285586545
2024-05-21_S0,1,7,21.39573219927212,19.158699858441334,28.322399341914554
2024-05-22_S0,1,3,25.670628897598775,28.16452400112053,31.401852004455726
2024-05-25_S0,1,1,22.099082618180077,22.099082618180077,22.099082618180077
2024-05-26_S0,1,4,27.766755449790768,28.870061429708677,36.2078047691391
2024-05-28_S0,1,2,35.857493579859636,35.857493579859636,49.66018453851503
2024-05-29_S0,1,1,10.734887589495578,10.734887589495578,10.734887589495578
2024-05-30_S0,1,3,27.587098715290427,31.013887564615306,36.651202376474444
2024-05-31_S0,1,2,23.31513225509645,23.31513225509645,27.843956219518468
2024-06-01_S0,1,4,28.08127750234079,27.80764292948737,41.38167824518579
2024-06-02_S0,1,1,21.52261677207248,21.52261677207248,21.52261677207248
2024-06-04_S0,1,6,29.74457185568741,30.830562760564245,35.77862804782106
2024-06-05_S0,1,3,29.6560552870752,29.29851745210021,38.38228299893881
2024-06-06_S0,1,2,20.738561159446128,20.738561159446128,20.994383963558857
2024-06-07_S0,1,4,38.12955674210537,37.0385540537508,45.593050234833626
2024-06-08_S0,1,2,22.491500233701522,22.491500233701522,28.334054908660494
2024-06-09_S0,1,4,21.050399117953013,20.66911046099071,22.966028658726458
2024-06-13_S0,1,3,30.139944690591832,30.38378109899183,36.48302005292012
2024-06-16_S0,1,4,22.120268631336554,21.648874209383145,27.42165484016268
2024-06-17_S0,1,7,22.689708377326863,22.46153639247889,28.169673654325326
2024-06-18_S0,1,1,30.16871386002232,30.16871386002232,30.16871386002232
2024-06-20_S0,1,4,28.80484899111033,26.07230026072214,35.09510930816478
2024-06-21_S0,1,1,18.824496850954496,18.824496850954496,18.824496850954496
2024-06-22_S0,1,3,26.228497376135575,21.831140911189603,37.84007628897466
2024-06-23_S0,1,1,28.10654197961917,28.10654197961917,28.10654197961917
2024-06-24_S0,1,4,26.077048486502616,25.09663248195055,34.778299569443234
2024-06-25_S0,1,4,22.375353222263172,19.606573712709043,30.713681433300177
2024-06-26_S0,1,2,41.652272634468915,41.652272634468915,45.89437809368238
2024-06-27_S0,1,11,30.267217334231734,26.119254423562516,48.77505742552942
2024-06-28_S0,1,4,25.38195887597689,26.736926044501192,31.79654384198812
2024-06-29_S0,1,3,19.960615071629487,16.37237049228471,25.953095941504458
2024-06-30_S0,1,1,16.78000360184608,16.78000360184608,16.78000360184608
2024-07-01_S0,1,2,32.50905181036596,32.50905181036596,37.73210040598501
2024-07-02_S0,1,2,27.753965374715936,27.753965374715936,40.97108972354069
2024-07-03_S0,1,4,26.558489115042995,25.847936289265746,31.129571178101546
2024-07-05_S0,1,3,29.355450938926065,25.49315221841196,37.6652869221521
2024-07-07_S0,1,3,27.56618494090598,27.54419544661005,30.4557146544167
2024-07-08_S0,1,1,11.484873796555977,11.484873796555977,11.484873796555977
2024-07-10_S0,1,2,36.79261057806077,36.79261057806077,49.780775366320576
2024-07-11_S0,1,4,28.39475336569746,20.93862303739177,46.59003404981554
2024-07-12_S0,1,2,25.213772832656907,25.213772832656907,27.516023190317817
2024-07-16_S0,1,7,25.013812107372157,24.40697750535365,36.58404769933238
2024-07-18_S0,1,3,23.357789567019456,21.508241736742445,27.42015420748352
2024-07-19_S0,1,1,27.0424073950585,27.0424073950585,27.0424073950585
2024-07-20_S0,1,1,22.966862807239565,22.966862807239565,22.966862807239565
2024-07-21_S0,1,4,23.1507100355749,22.625066907765802,34.13119163476506
2024-07-22_S0,1,4,36.96509613878351,35.96821212944273,60.583496829718925
2024-07-24_S0,1,2,17.93779316061105,17.93779316061105,19.820050935839845
2024-07-25_S0,1,3,19.59586941083302,22.04846889293632,23.417046643816988
2024-07-26_S0,1,2,30.546097036457688,30.546097036457688,43.49204876285326
2024-07-27_S0,1,9,19.646030678412735,17.789174212543855,27.82017468428656
2024-07-28_S0,1,3,24.786343903868445,26.099559452590128,26.1855962454042
2024-07-29_S0,1,2,30.889760675758012,30.889760675758012,41.351869403664345
2024-07-31_S0,1,2,25.553456397280602,25.553456397280602,25.69399686801476
2024-08-01_S0,1,3,18.83418321554341,18.199963999708263,20.106116476281866
2024-08-02_S0,1,3,19.291512236989508,17.919462871954956,23.148376784340872
2024-08-03_S0,1,2,18.714763211870405,18.714763211870405,19.107615718338153
2024-08-04_S0,1,1,17.900334310858355,17.900334310858355,17.900334310858355
2024-08-05_S0,1,9,25.394740421106274,25.404321902925794,35.86269690971745
2024-08-06_S0,1,2,38.13646180308281,38.13646180308281,53.541293473302424
2024-08-07_S0,1,1,20.450207576452666,20.450207576452666,20.450207576452666
2024-08-09_S0,1,4,31.513742780651906,29.521069787690777,45.622156299659075
2024-08-10_S0,1,3,33.89256867593068,27.6003370279381,45.67171738502462
2024-08-12_S0,1,2,23.975587298036366,23.975587298036366,28.235646962974883
2024-08-13_S0,1,4,25.053819355065123,27.475488757521838,28.28845832930745
2024-08-14_S0,1,6,27.389293484445897,30.502396700528642,34.796050893035165
2024-08-15_S0,1,7,28.925883635642965,26.771814767946864,40.78402533121964
2024-08-16_S0,1,3,17.29451334302208,16.9407299715744,21.81708628376479
2024-08-17_S0,1,2,20.236656697798356,20.236656697798356,23.71619521197992
2024-08-18_S0,1,1,17.654633281761125,17.654633281761125,17.654633281761125
2024-08-19_S0,1,2,24.62097624738583,24.62097624738583,25.436522621472747
2024-08-20_S0,1,3,21.932505069174777,24.495418382983967,26.849862144775816
2024-08-21_S0,1,2,31.45715018119934,31.45715018119934,33.74813682539369
2024-08-22_S0,1,3,32.02386094791374,32.247204194772976,43.118714161922654
2024-08-23_S0,1,2,12.550953328230175,12.550953328230175,13.452451080223465
2024-08-24_S0,1,5,29.921375263802524,22.957959569779028,49.77377895402399
2024-08-26_S0,1,3,24.521693062334503,21.72254212462348,29.422074523053084
2024-08-27_S0,1,1,26.068405291182806,26.068405291182806,26.068405291182806
2024-08-28_S0,1,3,20.221938349380252,16.637418446486166,29.171511343465095
2024-08-29_S0,1,4,24.327194661781355,23.475261610432977,27.213562063655147
2024-08-30_S0,1,1,12.48287057680228,12.48287057680228,12.48287057680228
2024-08-31_S0,1,2,19.503930297225644,19.503930297225644,23.422643315110285
2024-09-01_S0,1,8,19.525605766052813,17.010829194422637,27.232776085458305
2024-09-02_S0,1,5,25.115911485325448,28.510611287009716,30.2060889293129
2024-09-03_S0,1,1,32.4064118774604,32.4064118774604,32.4064118774604
2024-09-04_S0,1,3,26.610905930322208,23.442366403743453,34.08784286065929
2024-09-05_S0,1,3,30.944301565683407,20.447478179923472,47.74438926792468
2024-09-06_S0,1,5,29.73475581446046,30.10687740777812,38.85076396990569
2024-09-07_S0,1,3,28.26772278522641,20.241465674540347,42.40009331145831
2024-09-08_S0,1,8,22.989062230836844,15.30736400773508,44.35578016143554
2024-09-09_S0,1,3,25.566518051675533,25.974665999597043,32.652071559013685
2024-09-10_S0,1,2,16.188372966331745,16.188372966331745,16.236194184815567
2024-09-11_S0,1,5,30.99008684254566,23.618431909825315,49.43567989829549
2024-09-15_S0,1,2,23.272308310177834,23.272308310177834,28.62760515646657
2024-09-16_S0,1,5,26.290890622494544,20.385594720627907,38.58825876642815
2024-09-17_S0,1,5,16.079893895314694,14.598907591382105,20.79436785911215
2024-09-18_S0,1,4,24.022322641032137,24.96357518035659,31.34834479640873
