n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,p50_wait_min,p90_wait_min,avg_onscene_min,avg_transport_min,avg_turnaround_min,units,segment
8,0,1.4136853290725266,4.011173802126702,2.0977966575886735,0.0,0.0,19.765127169690434,6.931568610268954,23.729992700313307,46,2023-01-21_S1
20,0,0.9821163926059508,3.4838062116401054,1.4754045597554828,0.0,0.0,17.169478434525153,4.989980964630098,24.418115603230248,46,2023-01-21_S2
13,0,1.1478546733678003,3.4886925893303835,2.4359495791673393,0.0,0.0,21.914228207149485,5.307797070008165,25.123913163718235,46,2023-01-22_S0
16,0,1.0166395717225014,4.802259795073475,1.7256341959950445,0.0,0.0,21.279289319330587,4.351193568677432,27.50114864846837,46,2023-01-22_S1
8,0,0.9121991019013058,4.7508211773224005,2.309396796512785,0.0,0.0,24.024951145977816,6.491979935413583,30.596006243067507,46,2023-01-22_S2
23,0,1.4393331790012907,2.75611268180987,1.6303771406631293,0.0,0.0,22.579724279876736,3.1918231205820797,24.9849616261775,46,2023-01-23_S0
4,0,6.503291214835205,7.393480110837776,5.4224526755346005,0.0,0.0,14.29319157419592,11.160536315516811,22.028549094333922,46,2023-01-23_S1
10,0,2.105581896605104,7.461651948424616,3.6281813567357046,0.0,0.0,18.6127305361532,9.567558044620935,27.676976171192784,46,2023-01-23_S2
12,0,1.2874362883546586,2.2367812729354117,2.451861099660182,0.0,0.0,21.232611172317398,4.845829744623067,29.419464994722173,46,2023-01-24_S0
19,0,1.1409651426805008,3.3439807760988423,1.9212795878454012,0.0,0.0,23.661346710153747,5.892817543193135,26.199499679291087,46,2023-01-24_S1
32,0,1.1650488018825031,2.080252467562063,1.868832150807732,0.0,0.0,22.69627602622981,5.1388347164829415,21.604733135035385,46,2023-01-24_S2
11,0,1.529823995591471,2.3908118073488915,1.7145852084958106,0.0,0.0,19.906542667690726,4.765321002457767,26.896763137567483,46,2023-01-25_S0
14,0,1.0721824358784486,2.6303402691456146,1.5576758512225606,0.0,0.0,16.390481181122308,5.960152581421271,22.39868362529874,46,2023-01-25_S1
25,0,1.2168136010296724,4.750098434195207,1.9159903278568262,0.0,0.0,18.700560261469636,7.54881780150434,24.91518983243649,46,2023-01-25_S2
9,0,1.0810636527689184,2.3586467511779006,1.4680018671758435,0.0,0.0,21.045094057430873,6.069488608538755,26.10868662350861,46,2023-01-26_S0
18,0,1.707174299510699,7.263598464110258,2.7021872076869236,0.0,0.0,21.375815305219476,7.026172930946662,30.017190451841202,46,2023-01-26_S1
26,0,2.2354462475939156,9.724111903857189,3.9885216563417427,0.0,0.0,20.249072668343185,11.207133344490806,25.110796835546033,46,2023-01-26_S2
12,0,3.0608930856153838,6.8814955761908845,3.3839359866205085,0.0,0.0,18.82708776165957,9.825169925674656,30.25956476964332,46,2023-01-27_S0
14,0,1.5131324068769005,6.283580827330088,2.701128577793203,0.0,0.0,21.35111077597998,8.78326123411137,26.632878684230914,46,2023-01-27_S1
31,0,1.099613331566132,4.865409275106622,2.0446629759111836,0.0,0.0,20.51111098535201,6.2116957617746085,23.964137873027564,46,2023-01-27_S2
15,0,1.0436042272466857,1.7832067588448515,1.243775174977585,0.0,0.0,18.68720399725608,4.395822909922125,24.638484453518927,46,2023-01-28_S0
22,0,1.048321207298515,2.96753594975992,1.3086183217066116,0.0,0.0,20.01530260971829,4.053584902126341,26.482161106025682,46,2023-01-28_S1
15,0,1.4024555379603607,2.6004428046694077,1.487739348420949,0.0,0.0,19.65674495603198,4.675744437575775,25.896387350823634,46,2023-01-28_S2
22,0,1.4450502203396955,4.84798812744021,2.4610926858541045,0.0,0.0,18.076799613898125,6.843551916252108,24.306561797465974,46,2023-01-29_S0
15,0,1.0321885601059893,3.1000513617836867,1.4802385979655908,0.0,0.0,21.75969502750315,6.134863181430416,25.654235050670778,46,2023-01-29_S1
5,0,1.2840173558120633,5.2283432034748,2.5108682080215154,0.0,0.0,19.815963703112025,7.55240379316034,15.236845832179403,46,2023-01-29_S2
9,0,1.03256700161994,4.454454116657141,2.639147206304798,0.0,0.0,19.725066001383354,6.383059364161879,26.29758553933796,46,2023-01-30_S0
5,0,1.529823995591471,3.0336462317412267,1.8199972747468458,0.0,0.0,23.926143787611867,8.167261391104555,18.849175209590676,46,2023-01-30_S1
36,0,1.1061013082719664,4.034460252564141,1.6712423641417393,0.0,0.0,18.215225821074764,6.416916104539289,24.77904872640384,46,2023-01-30_S2
8,0,1.654265130108417,5.3185789182112675,2.8369224124081365,0.0,0.0,17.03639364019131,8.02462248756388,24.34456282677844,46,2023-01-31_S1
11,0,1.6177257499677271,4.442641463681616,2.1911716003626864,0.0,0.0,18.957161329436566,7.226916602588838,22.805275689271785,46,2023-01-31_S2
15,0,1.3046599497479223,3.4142466670238028,1.8241797389135344,0.0,0.0,20.541390818669946,5.449434011184669,27.08716958091968,46,2023-02-01_S0
8,0,1.3326073553337823,6.719289852066801,3.1411048786211677,0.0,0.0,23.74906400139765,9.448892399229834,26.89707870976432,46,2023-02-01_S1
35,0,1.5469791324411744,5.53598976193555,2.3308477581385034,0.0,0.0,22.419774413537727,6.276946655524747,25.65255926940738,46,2023-02-01_S2
12,0,1.3372329722489997,2.9416494106691773,1.8145163762677117,0.0,0.0,18.393815276631578,5.40653371963673,23.309137175998753,46,2023-02-02_S0
16,0,1.0915082444006576,3.4666156509898425,2.1104754156321563,0.0,0.0,26.227873335655506,4.731564296472138,24.439357507284292,46,2023-02-02_S1
23,0,0.9373698302096021,6.346354387072434,1.8538457576053309,0.0,0.0,20.435561784654396,6.15103106683136,22.986873980317622,46,2023-02-02_S2
13,0,1.114838468794141,2.0354171341739757,1.0448831363549562,0.0,0.0,17.745735573528993,2.635553535137743,21.524617815751977,46,2023-02-03_S0
24,0,1.253934087861257,7.0617718850353945,2.389511001480861,0.0,0.0,22.226503094486365,6.449748577785747,27.312591228628765,46,2023-02-03_S1
13,0,1.089992617199902,4.798359272878978,2.1666008943964665,0.0,0.0,21.41055510059891,4.707561000727932,23.844128579109714,46,2023-02-03_S2
7,0,1.0155787618281118,1.1961494064025124,0.7828285655397735,0.0,0.0,13.691549182587346,3.8827376903814645,24.924087446333825,46,2023-02-04_S0
7,0,1.59784668387677,3.4934767629293617,2.0966971243271777,0.0,0.0,19.66637073210725,5.766332280245268,20.811914757044978,46,2023-02-04_S1
11,0,1.3647138208803826,2.8821648111774376,1.836556583674632,0.0,0.0,19.984260997522465,4.8790302226019655,29.2555635558535,46,2023-02-04_S2
4,0,1.4938373170015389,2.5842932698868224,1.5544045401318876,0.0,0.0,20.364561647875558,5.970451176512622,32.72449738659256,46,2023-02-05_S0
7,0,1.2545882243766338,1.7133093183740271,1.2397259727728307,0.0,0.0,16.259369425541454,3.863993952433772,19.81785603288116,46,2023-02-05_S1
5,0,1.0155787618281118,4.818252307978503,2.290032768822326,0.0,0.0,12.950639225528807,4.336478443609293,22.721355238415477,46,2023-02-05_S2
24,0,1.262250285535313,2.058206326366792,1.6134548382261678,0.0,0.0,19.829566535591578,4.0393906753288755,26.047882591237727,46,2023-02-06_S0
14,0,0.8066574229737284,1.9858631905684823,1.7435774926243848,0.0,0.0,19.550272734311168,5.137270881564843,34.56438085862203,46,2023-02-06_S1
5,0,1.4484011096378921,1.816775588024424,1.4499716340420776,0.0,0.0,15.365990009012398,3.092446102930727,30.63266298132611,46,2023-02-06_S2
12,0,1.1695999156609767,3.1019762657347507,1.5873309488156142,0.0,0.0,19.473348086054727,5.023214668277439,21.528347178556995,46,2023-02-07_S0
6,0,1.5366278824500172,3.6576855971368447,1.8743039587918755,0.0,0.0,22.421946605886884,7.395272008979329,35.16767794286605,46,2023-02-07_S1
19,0,2.353968679296627,8.273442945652052,3.94689283674,0.0,0.0,21.936961812703842,10.237336282705387,28.389591077227866,46,2023-02-07_S2
9,0,1.236168658637018,7.080505324365778,2.567232524804717,0.0,0.0,21.803617004925666,7.818286447508843,25.758817468312632,46,2023-02-08_S0
3,0,2.1303599949521694,2.6908408082984296,1.8759669587367862,0.0,0.0,23.273674139695306,5.704764629928035,20.236124109997345,46,2023-02-08_S1
20,0,1.247535719817598,3.5364751228848266,1.9019792336454835,0.0,0.0,18.05177746032639,6.649094895105347,26.42380581353556,46,2023-02-08_S2
6,0,1.2464455733979816,4.685260668217724,2.280964321283194,0.0,0.0,30.09353727434723,7.137787431134867,20.66782068640247,46,2023-02-09_S0
6,0,1.3501898603169749,5.541213304264393,2.4780388968359497,0.0,0.0,22.08114097584028,7.874214484500983,25.61822777453803,46,2023-02-09_S2
17,0,1.6549445137351355,5.146331548916918,2.3336108038457763,0.0,0.0,20.297194926931994,7.382791199367081,21.827885527073448,46,2023-02-10_S0
18,0,1.0660637442627137,4.084813463165672,2.229139448832154,0.0,0.0,21.149464565278894,5.529956533706622,28.958411302789344,46,2023-02-10_S1
12,0,1.348273734382992,10.73080290668819,3.0031109331000727,0.0,0.0,17.465820860703,11.297628475727253,27.384562494539864,46,2023-02-10_S2
5,0,2.3908118073488915,8.434008138401033,3.793915136968349,0.0,0.0,16.259911509702047,9.767473633291534,20.775499450153696,46,2023-02-11_S0
12,0,1.0288779967953863,2.157227087204411,1.2300564353454073,0.0,0.0,22.452528158294154,2.641661988485915,23.6792495072286,46,2023-02-11_S2
26,0,1.193566048873822,5.181311811011948,2.079139168280757,0.0,0.0,20.515186818869186,4.664566810308638,23.917438569260053,46,2023-02-12_S0
13,0,1.357262002038595,7.164239259207487,3.0396356255818393,0.0,0.0,25.908315261614664,9.274317220624964,25.851222516052385,46,2023-02-12_S1
13,0,1.2168163533163796,3.286390747634304,2.54126288355806,0.0,0.0,17.280644300195906,6.099958989481341,23.347339150774708,46,2023-02-12_S2
13,0,1.5080781606034526,2.498054787992481,1.7993736094588177,0.0,0.0,18.544844522175346,4.759544289030881,28.47198169052451,46,2023-02-13_S0
9,0,2.0677278163818076,10.136484263198973,3.9106292774751035,0.0,0.0,17.012784122766803,9.13193755165179,27.68563172376473,46,2023-02-13_S1
11,0,1.0155787618281118,4.645297646249739,1.743347365609099,0.0,0.0,23.14677123945146,6.063082625950497,23.029983467417647,46,2023-02-13_S2
22,0,1.5121240578131618,7.312055977622947,3.00504864598922,0.0,0.0,20.903446935075234,7.711871197674103,21.846269077567474,46,2023-02-14_S0
5,0,1.3046599497479223,1.497696334976611,1.1652324948982644,0.0,0.0,19.178135694327356,2.4207080611201315,27.906177460399146,46,2023-02-14_S1
5,0,1.3142560230105673,8.258510640162063,3.784039117309871,0.0,0.0,17.90492530237689,9.29963683987551,22.094792756881766,46,2023-02-15_S0
12,0,1.4399638197121556,7.32211588635779,2.8616034359338456,0.0,0.0,17.94256897050781,7.84299498942156,23.27165510513943,46,2023-02-15_S1
27,0,1.4484011096378921,4.860727588128698,2.2699475347734905,0.0,0.0,20.29249478152844,7.14291115525618,23.407327594633266,46,2023-02-15_S2
15,0,1.4070809840340477,2.338621040021326,1.7890304748884545,0.0,0.0,23.782615817781902,5.909406708410896,25.216149505051582,46,2023-02-16_S1
13,0,1.0155787618281118,3.5768724212789813,1.8220239716489732,0.0,0.0,19.043610171621413,4.655187843798496,23.667546714348774,46,2023-02-16_S2
17,0,1.0850058809618985,2.2560166873539265,1.582572637467199,0.0,0.0,17.258559161296027,4.278688011794283,24.106100396792108,46,2023-02-17_S0
16,0,1.0810636527689184,3.8209567280392873,1.8658917814450597,0.0,0.0,17.19872604439471,5.765530962528743,23.083038988601103,46,2023-02-17_S1
18,0,1.214193167035436,5.225172866728205,2.600189537998814,0.0,0.0,22.563526435668308,6.94131141539906,23.362412007842572,46,2023-02-17_S2
7,0,1.6948974864064894,4.859938986682585,2.5487022448090255,0.0,0.0,23.326763740098336,4.929130797647607,25.426837159722844,46,2023-02-18_S1
3,0,1.0307091120621066,5.814572102068308,2.9988240166910125,0.0,0.0,23.96904098799584,5.341556501724452,23.57045732594547,46,2023-02-19_S1
23,0,1.0155787618281118,2.688142188100259,1.858895583075166,0.0,0.0,21.211930913936612,6.94922954715225,22.534248866143948,46,2023-02-19_S2
12,0,1.1451443022326453,2.8247116437682656,2.5640715897491906,0.0,0.0,18.375613877304257,8.004856742356028,27.566626861692573,46,2023-02-20_S0
6,0,1.4868901947249107,5.58176200769091,2.6042764675963164,0.0,0.0,27.266288036916375,6.354381190478154,19.624032939782374,46,2023-02-20_S1
3,0,0.7167234343014797,1.8904266227677158,1.1893505884142956,0.0,0.0,17.528216167330587,9.007249365767024,19.970639470392925,46,2023-02-20_S2
15,0,1.0810636527689184,6.378330208111361,2.462786103219606,0.0,0.0,19.40253446967051,7.20184881484312,25.428159995661538,46,2023-02-21_S0
18,0,1.2418663471540599,6.661090474009315,2.438715071183983,0.0,0.0,24.0847288595473,5.788359767889649,24.493990426346517,46,2023-02-21_S1
21,0,1.0177003816168908,3.4838062116401054,1.70117144466446,0.0,0.0,20.990165521856234,5.341035639570508,26.532183037472155,46,2023-02-21_S2
11,0,1.5131324068769005,5.237516100978155,2.0953352022291094,0.0,0.0,19.37192721385111,4.712394585448712,22.157210466863457,46,2023-02-22_S0
2,0,4.07513254974508,6.7298105986192365,4.075132549745079,0.0,0.0,17.865864275256335,7.085111654495473,24.056396201160837,46,2023-02-22_S1
3,0,1.5876826906669101,2.0240270422024422,1.2680192570749342,0.0,0.0,31.14017577392021,7.225491625050332,18.48305126170771,46,2023-02-23_S0
1,0,3.1864774444147757,3.1864774444147757,3.1864774444147757,0.0,0.0,12.664780316116621,6.968135502781686,22.395074358641686,46,2023-02-23_S1
23,0,1.0810636527689184,2.684681287629819,1.522280452516215,0.0,0.0,17.94681716702394,4.75072486255463,22.347378195203557,46,2023-02-23_S2
27,0,1.4311839448638823,5.471834789407004,2.5602528073738005,0.0,0.0,16.89070158469798,8.891579182082706,25.36999100543829,46,2023-02-24_S0
17,0,1.0155787618281118,1.71582361779135,1.1107981165427758,0.0,0.0,17.724025757763705,3.774304298368591,25.6929873702016,46,2023-02-24_S1
1,0,10.404602168552044,10.404602168552044,10.404602168552044,0.0,0.0,25.60050359626476,26.072835266034296,11.670760583594124,46,2023-02-25_S0
31,0,1.1891324610845058,7.854073231371189,3.048761420765454,0.0,0.0,19.7616177023265,7.854632100813544,22.165921204190504,46,2023-02-25_S2
26,0,1.3059018750334896,6.393267049429499,2.3877979227992103,0.0,0.0,19.390934363653027,6.165596946041938,26.143171539582298,46,2023-02-26_S0
4,0,2.0055536412138073,4.3073718426175605,2.2873637335035966,0.0,0.0,21.22320932975554,6.531465461809027,25.89791447329953,46,2023-02-26_S1
6,0,1.8506322424818564,3.712613396233814,2.2239358685936788,0.0,0.0,19.727942202809377,6.5420232298055145,25.706452625182894,46,2023-02-27_S0
1,0,0.4286331407539317,0.4286331407539317,0.4286331407539317,0.0,0.0,25.12330732627307,0.4072020117223991,12.079379903757058,46,2023-02-27_S1
1,0,0.3652220269061543,0.3652220269061543,0.3652220269061543,0.0,0.0,33.92919064775147,3.068671144092764,33.968894335637536,46,2023-02-27_S2
9,0,1.0296571849629461,1.8107977001930176,1.1182283701683575,0.0,0.0,17.817003990200636,4.377185388475684,32.592059694536744,46,2023-02-28_S0
13,0,1.0810636527689184,3.613470454211565,2.0475208455965848,0.0,0.0,18.48999421079329,7.9987249891580765,21.798062068710145,46,2023-02-28_S1
16,0,1.2096132408324785,3.2822464582340567,1.5229993115006981,0.0,0.0,21.18089404027203,5.160415026769949,22.62131614446715,46,2023-02-28_S2
3,0,1.5887276840103937,1.8513926370564218,1.4185481130761648,0.0,0.0,19.637424968614265,4.286645954196219,19.679942916458348,46,2023-03-01_S1
17,0,1.4024555379603607,6.69910986171488,2.6248159202562094,0.0,0.0,22.646493873862983,7.500776689024411,22.716223612995563,46,2023-03-01_S2
6,0,1.6297388375483228,9.505133970738228,3.9773793643700732,0.0,0.0,15.32748798109722,15.011704760648021,27.146468610948897,46,2023-03-02_S0
10,0,1.079989417833358,7.220416803883713,2.4253257577176237,0.0,0.0,23.77803531101317,5.995922606305493,20.373080942436236,46,2023-03-02_S1
16,0,1.73185117726519,5.946233010968096,2.696335150253675,0.0,0.0,21.117373152831835,7.082063814576657,26.41522423181562,46,2023-03-02_S2
1,0,1.3194555350274706,1.3194555350274706,1.3194555350274706,0.0,0.0,22.770693748235537,3.607844976365569,25.7074783229531,46,2023-03-03_S0
10,0,1.4203775408312433,3.066457126250579,2.165456945515444,0.0,0.0,21.04330796144027,7.033051005921948,23.70134452351234,46,2023-03-03_S1
7,0,1.5131324068769005,6.3778213486339475,3.089142413691363,0.0,0.0,27.556255194911596,7.85111970328652,28.86679671807442,46,2023-03-04_S1
6,0,2.1857320234410955,8.542794309907404,3.780510864941706,0.0,0.0,30.142543747039635,10.228897050869985,21.28258689857186,46,2023-03-04_S2
8,0,1.5692535691417377,8.708044936594401,3.5855298509410556,0.0,0.0,18.25284917505995,9.588386068069024,23.594509155639557,46,2023-03-05_S1
5,0,1.1751682212303505,1.444105188475716,1.1658734256228143,0.0,0.0,20.088075289414224,2.3673936801619027,21.67823632260231,46,2023-03-05_S2
3,0,1.0155787618281118,1.0379991341629708,1.0079770387012668,0.0,0.0,29.5506639403303,1.5390451625697537,17.42000620195654,46,2023-03-06_S0
5,0,1.0810636527689184,1.729234751894174,1.097441454596353,0.0,0.0,24.219320422105362,7.516402267148827,21.027989198340546,46,2023-03-06_S1
12,0,1.2324581914302826,2.7022534606320883,1.7760099935337312,0.0,0.0,20.873313861338808,4.357580563293863,21.20996335599266,46,2023-03-06_S2
5,0,1.0177003816168908,3.6889940553349136,1.6856876020373845,0.0,0.0,20.395300942797185,3.5548787979057828,25.909377353118856,46,2023-03-07_S0
4,0,3.2074695525163364,8.343839291348404,4.158521908673289,0.0,0.0,22.755812149386063,11.01209755291159,18.4297912694901,46,2023-03-07_S1
14,0,1.0816229931648862,4.262845563236681,1.8643222609982668,0.0,0.0,22.40233648213216,5.042244067005218,24.99990584614216,46,2023-03-07_S2
11,0,1.089992617199902,2.463880553981449,1.4051195570030732,0.0,0.0,17.031998151698836,3.350987775983333,29.660355040884095,46,2023-03-08_S0
15,0,0.7066043527745233,5.604511896823206,1.952035719599633,0.0,0.0,22.08877997593777,6.205527011150135,21.88028710289907,46,2023-03-08_S1
33,0,1.5131324068769005,3.436663399537955,1.9778143102275656,0.0,0.0,19.27312566725722,5.753970325002023,20.87120697471893,46,2023-03-08_S2
13,0,1.6177257499677271,3.462700411776065,1.755934101104415,0.0,0.0,24.458318175454426,4.754899835000447,28.797577289893717,46,2023-03-09_S0
11,0,1.3917934918809078,2.166694662960934,1.966184073174987,0.0,0.0,22.53496168338988,5.557516516200852,22.474591841023955,46,2023-03-09_S1
15,0,1.384957606097907,2.53449978123718,1.5758696220594497,0.0,0.0,18.02187755364887,4.3670359226566084,23.05066740798322,46,2023-03-09_S2
6,0,2.005239750631137,3.4024359010754637,2.194989333792311,0.0,0.0,18.52900550132587,6.566257322987415,18.27064332319136,46,2023-03-10_S0
5,0,1.2967104130129203,6.596264434830582,3.0597056778952743,0.0,0.0,23.305566653793107,11.607612278772734,23.59379140793042,46,2023-03-10_S1
8,0,1.0959790272931178,4.664905578068652,1.9473018375588305,0.0,0.0,16.90908248925912,6.5482590921192,25.90189491120404,46,2023-03-10_S2
10,0,2.0389479838625744,5.858539692343147,2.7169396697235624,0.0,0.0,17.974807404010093,5.219493018673772,30.24138862790207,46,2023-03-11_S0
15,0,1.2967104130129203,1.9872936741433869,1.3418691101311253,0.0,0.0,23.154493941110506,3.768634347890797,20.39770688062139,46,2023-03-11_S1
18,0,1.0589542959146492,6.396938050673074,2.3207905739571015,0.0,0.0,21.580786971146843,7.593204876033484,21.15124489835834,46,2023-03-11_S2
16,0,1.9274626290601358,9.318310802770196,3.2729820011094626,0.0,0.0,23.839848987731706,8.821779063599582,22.85856738690503,46,2023-03-12_S1
22,0,1.1357617646800988,3.021367636633861,1.7140242013515705,0.0,0.0,21.698421379085538,3.568845303805666,27.15697285240957,46,2023-03-12_S2
8,0,1.1736397608122637,2.4623912891951005,1.4083992843594033,0.0,0.0,21.13802248803659,6.434898765062882,30.2538841025997,46,2023-03-13_S0
15,0,1.5887276840103937,7.329845070321541,2.6176249569602503,0.0,0.0,16.781637073431934,11.548802646581514,27.50955251478403,46,2023-03-13_S2
9,0,3.6054778418145697,4.185578571911698,2.5573760654341378,0.0,0.0,21.356767556842758,7.645697776930041,24.88438532762797,46,2023-03-14_S0
6,0,1.5589322721738084,5.990413943137529,2.7512991327657015,0.0,0.0,18.78322376725944,5.691063354327636,27.88121792805978,46,2023-03-14_S1
20,0,1.1751337770015424,2.7947449981865065,1.6625284685972956,0.0,0.0,18.087669450804903,5.340579496024749,26.325126601003877,46,2023-03-14_S2
6,0,1.9806084424404014,9.383415594584541,3.912770257093691,0.0,0.0,18.58777669304991,7.677346254407102,24.958167440783722,46,2023-03-15_S0
18,0,0.8867234597571012,1.5266918512875436,0.9882589892465572,0.0,0.0,21.40713661442381,5.393700729363483,26.16583144040311,46,2023-03-15_S1
19,0,1.1296324558960171,3.0940352300228504,1.3743226338968892,0.0,0.0,20.176146976778256,5.432293403812107,23.67490651153972,46,2023-03-15_S2
16,0,1.3843285741419908,3.037723011380712,1.7556222870028542,0.0,0.0,19.558064654497876,3.6892799578205255,22.796833805515348,46,2023-03-16_S0
26,0,1.1914125019609199,2.286471873877546,2.035358660784409,0.0,0.0,19.483273589427633,6.5034816833622715,19.76097452745129,46,2023-03-16_S1
2,0,0.7799346329299705,0.9744645796820258,0.7799346329299705,0.0,0.0,29.702587715891873,11.03489151089834,24.229461979303345,46,2023-03-17_S0
23,0,1.3148920408743596,3.5374347089985667,1.8498158972036558,0.0,0.0,17.638381679225024,6.953944777932554,20.979394891510776,46,2023-03-17_S1
6,0,1.3286739428766854,3.276558558312911,1.7223278448483406,0.0,0.0,19.655441050661086,6.049458577399754,30.4995143035239,46,2023-03-17_S2
16,0,1.3686362091023716,2.7772254758599986,1.598810301953002,0.0,0.0,19.163151942029668,4.652132565050219,26.310619987423703,46,2023-03-18_S0
17,0,1.8065095064699017,2.181961215963856,1.5570705429220522,0.0,0.0,18.692457745476695,4.816733102780724,28.666940572364833,46,2023-03-18_S1
4,0,0.5868428016754406,3.722659835141502,1.544172101183337,0.0,0.0,25.736546003436473,4.771384286334748,25.51564426756527,46,2023-03-18_S2
8,0,1.2970980298229096,2.5884898716347,1.550802705227094,0.0,0.0,16.188155896351873,7.2940476370697285,27.17372766343499,46,2023-03-19_S0
17,0,1.3368033657308105,2.1177099658715104,1.5625301054354166,0.0,0.0,21.066842561340575,3.4995266018990736,28.15527166335479,46,2023-03-19_S1
12,0,0.958363595927445,4.207786212859427,1.9206559902505393,0.0,0.0,16.739775093724504,6.580137894860596,19.915886154682642,46,2023-03-19_S2
17,0,1.0710332098664341,6.287562998373849,2.318386001385875,0.0,0.0,24.689636362189663,5.787672312180022,24.958512245134916,46,2023-03-20_S0
21,0,1.4776028774235863,3.6621713232488293,2.0384501091436373,0.0,0.0,24.340565894639674,5.6625878059596175,23.874468980987068,46,2023-03-20_S1
5,0,0.9351231408361902,1.7823782383089921,1.0025309300389929,0.0,0.0,17.36465639980768,6.255033036561615,18.605369367702103,46,2023-03-20_S2
13,0,1.5131324068769005,7.06477788389631,2.844684488910075,0.0,0.0,23.95326319654981,6.589543491512755,21.451275573399677,46,2023-03-21_S0
13,0,1.114838468794141,2.899447750023199,1.5333748376956757,0.0,0.0,18.649526405449663,5.950319667988887,22.609546592858194,46,2023-03-21_S1
30,0,1.141392298082362,3.1233186361929035,1.7010896768342418,0.0,0.0,21.191779910279966,6.284816631076972,24.62390904300689,46,2023-03-21_S2
12,0,1.5785608144048817,7.1033960811501675,3.2602803741786848,0.0,0.0,25.694535066693366,7.62086522165349,25.676588900052447,46,2023-03-22_S0
14,0,1.0660637442627137,3.1778285143425093,1.5542485478856278,0.0,0.0,22.842181863294417,7.281916105753797,29.82380826434215,46,2023-03-22_S1
8,0,1.4800899773890355,2.4965863676724496,1.5204312177965464,0.0,0.0,20.76135815514591,5.092322546513114,26.788523047041565,46,2023-03-22_S2
6,0,1.3038205491830057,2.2482421788636717,1.3538123948134746,0.0,0.0,19.103671628022152,6.501058557326335,22.225406806999285,46,2023-03-23_S0
6,0,1.1344666836145252,2.01020915265195,1.26366983997205,0.0,0.0,19.74029726478915,3.7853089291838256,20.758221933576245,46,2023-03-23_S1
9,0,1.6177257499677271,3.7213426098812414,2.237743677598058,0.0,0.0,24.635518612102416,6.396218815854518,21.467569153989132,46,2023-03-23_S2
9,0,1.114838468794141,4.448193865037508,2.458670127801635,0.0,0.0,17.415041813506335,7.492989576493703,36.11060309520635,46,2023-03-24_S0
28,0,1.2040288342928358,4.743238009155357,1.8227558196537446,0.0,0.0,21.320035155774406,6.349190514805751,24.048293208345154,46,2023-03-24_S1
38,0,1.1783001851957176,4.2206028795856305,1.8240592049122473,0.0,0.0,21.115776052549304,6.176365912630565,25.942184196181632,46,2023-03-24_S2
13,0,1.1121821505732632,1.9041367099805255,1.175046312272353,0.0,0.0,18.61277252833437,5.504024786925064,25.648312337540695,46,2023-03-25_S0
13,0,1.2040579629325883,2.860266972444461,1.9686627566790638,0.0,0.0,19.66116990598584,5.846872496356304,25.637745871814108,46,2023-03-25_S1
11,0,1.4203661280884419,2.3048146989005662,1.5691700525766767,0.0,0.0,18.353468546168013,7.4779228184432895,19.864746882042798,46,2023-03-25_S2
