n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
3,0,4.85321658916806,5.560216245109242,4.374933912471762,46,143,1.5500000000000036,1.0835664335664341,1.0,2023-02-08_S1,nearest_eta
20,0,3.271246317846784,6.905385877525371,4.239539713320877,46,871,1.4500000000000237,1.0466704936854219,1.0,2023-02-08_S2,nearest_eta
6,0,3.0713461307161403,7.612585433874274,4.4626899491972605,46,280,1.3500000000000048,1.0,1.0,2023-02-09_S0,nearest_eta
6,0,3.3474529515983624,8.889838109357717,4.830904682811483,46,280,1.4499999999999929,1.0085714285714285,1.0,2023-02-09_S2,nearest_eta
17,0,3.736817798612101,8.18249319015202,4.698225288090445,46,780,1.3500000000000132,1.0524358974359058,1.0,2023-02-10_S0,nearest_eta
18,0,3.282070175599703,8.66084008680859,5.274281298643924,46,830,1.5499999999999758,1.103072289156628,1.0,2023-02-10_S1,nearest_eta
12,0,3.6280316199710243,19.011259031109187,6.324843277286337,46,543,1.4500000000000106,1.1260589318600356,1.0,2023-02-10_S2,nearest_eta
5,0,4.760990134837619,12.329565999704855,6.404013846372675,46,217,1.3499999999999994,1.0,1.0,2023-02-11_S0,nearest_eta
12,0,3.0174770776610087,4.358508338298089,3.260147524922571,46,543,1.4500000000000106,1.0462246777163942,1.0,2023-02-11_S2,nearest_eta
26,0,3.076254310858148,8.670415445614712,4.353275538712777,46,1176,1.349999999999978,1.0521683673469397,1.0,2023-02-12_S0,nearest_eta
13,0,3.7320426724025526,12.505736934901508,6.320409496156691,46,578,1.549999999999985,1.1290657439446363,1.0,2023-02-12_S1,nearest_eta
13,0,3.6268289764951547,7.315605981937395,5.437042845468036,46,569,1.4500000000000124,1.1140597539543051,1.0,2023-02-12_S2,nearest_eta
13,0,3.5120063113459463,5.104139003250984,3.8978292916428705,46,598,1.350000000000014,1.0657190635451654,1.0,2023-02-13_S0,nearest_eta
9,0,5.093073433383932,18.631858704335567,8.16770471400818,46,410,1.5499999999999976,1.1441463414634052,1.0,2023-02-13_S1,nearest_eta
11,0,3.2756792106885224,9.399363759349487,4.410350942888922,46,467,1.450000000000005,1.2139186295503217,1.0,2023-02-13_S2,nearest_eta
22,0,3.540891333096974,10.609852138616887,5.5610258354659985,46,984,1.3499999999999917,1.0443597560975684,1.0,2023-02-14_S0,nearest_eta
5,0,3.805253297139355,3.9274064053700353,3.4731795257715845,46,232,1.5500000000000065,1.1284482758620749,1.0,2023-02-14_S1,nearest_eta
5,0,3.19032331030522,12.617847694236078,6.574368138590498,46,234,1.3500000000000012,1.0397435897435943,1.0,2023-02-15_S0,nearest_eta
12,0,3.7967818381819107,13.055192842777757,6.148740285125096,46,553,1.5499999999999865,1.0877034358047026,1.0,2023-02-15_S1,nearest_eta
27,0,3.6841882071658234,8.157014463234196,4.940101387398359,46,1194,1.4500000000000297,1.1150335008375136,1.0,2023-02-15_S2,nearest_eta
15,0,3.6262907422493638,5.285109542111586,4.395822430681139,46,644,1.5499999999999818,1.0918478260869633,1.0,2023-02-16_S1,nearest_eta
13,0,2.939285652864941,6.757385641912645,4.166217513608779,46,573,1.4500000000000126,1.0276614310645735,1.0,2023-02-16_S2,nearest_eta
17,0,2.9354066836110304,4.352421108743767,3.561220250384527,46,780,1.3500000000000132,1.0182051282051323,1.0,2023-02-17_S0,nearest_eta
16,0,3.313520891864094,7.3598842068416515,4.491897771280576,46,716,1.5499999999999794,1.0997206703910645,1.0,2023-02-17_S1,nearest_eta
18,0,3.3333885903201166,10.530402052057868,5.480037157130486,46,804,1.450000000000022,1.1141169154228827,1.0,2023-02-17_S2,nearest_eta
7,0,4.605975853743354,8.720846743718742,5.507543155753025,46,325,1.5500000000000078,1.0932307692307792,1.0,2023-02-18_S1,nearest_eta
3,0,3.1782096434121128,11.788861678600524,6.760049962392621,46,141,1.5500000000000036,1.150000000000003,1.0,2023-02-19_S1,nearest_eta
23,0,3.3676132099116067,5.71317947271162,4.454164908411572,46,1011,1.4500000000000268,1.11988130563798,1.0,2023-02-19_S2,nearest_eta
12,0,3.037453952347093,5.1718921399938305,4.78379354959776,46,539,1.3500000000000132,1.0088126159554718,1.0,2023-02-20_S0,nearest_eta
6,0,4.080905956189177,11.36120036299194,6.021078399077832,46,279,1.5500000000000074,1.165770609319001,1.0,2023-02-20_S1,nearest_eta
3,0,2.471761051794814,4.179469292314404,3.163395119993204,46,141,1.4499999999999968,1.0,1.0,2023-02-20_S2,nearest_eta
15,0,2.9836676156107576,10.21738268591125,4.700267158481663,46,684,1.3500000000000152,1.016885964912274,1.0,2023-02-21_S0,nearest_eta
18,0,3.494966038095658,12.034378131485456,5.336426672554686,46,764,1.5499999999999778,1.0741492146596816,1.0,2023-02-21_S1,nearest_eta
21,0,3.193296303408808,7.467799377362975,4.205076427827363,46,959,1.4500000000000257,1.1268508863399342,1.0,2023-02-21_S2,nearest_eta
11,0,3.433350617619183,7.7857748316474895,4.220853259795058,46,509,1.3500000000000127,1.0047151277013764,1.0,2023-02-22_S0,nearest_eta
2,0,8.728320833131887,13.394790696382799,8.728320833131887,46,95,1.5499999999999996,1.200526315789476,1.0,2023-02-22_S1,nearest_eta
3,0,3.78990918091025,4.566009369602346,3.3841527412323593,46,143,1.3499999999999965,1.0993006993006966,1.0,2023-02-23_S0,nearest_eta
1,0,6.6696362931138715,6.6696362931138715,6.6696362931138715,46,48,1.5499999999999987,1.0499999999999992,1.0,2023-02-23_S1,nearest_eta
23,0,2.9753957256713655,5.46512840245536,3.704226860971653,46,1015,1.4500000000000268,1.054384236453197,1.0,2023-02-23_S2,nearest_eta
