variant_id,complexity,n_runs,performance_score,rank,is_pareto,mean_resp_time_norm,p50_resp_time_norm,p90_resp_time_norm,coverage_loss_mean_norm,coverage_loss_p90_norm,fairness_gap_norm,als_mismatch_rate_norm,unit_area_mismatch_rate_norm,shifts_norm,total_calls_norm,w_avg_p50_resp_min_norm,w_avg_p90_resp_min_norm,w_avg_avg_resp_min_norm,units_norm
ff_coverage_guardrail_fairness_3,4,1,,0,True,0.9054269707022152,0.9602209572280446,0.912594537980788,1.0,1.0,0.3229221131153528,,,0.5,0.5,0.0533660958990387,0.1099858197230961,0.0933154868325399,0.5
ff_coverage_guardrail_fairness_4,4,1,,0,True,0.9364295882318914,0.9620557239661388,0.9452534029394822,1.0,1.0,0.5334878413684851,,,0.5,0.5,0.0527615917236564,0.0656153817582563,0.0620889133196645,0.5
ff_coverage_guardrail_fairness_fairness,5,1,,0,True,0.4197379051229853,0.3595925495210251,0.7375118432434508,1.0,1.0,0.5678369976186189,,,0.5,0.5,0.7292571133088732,0.4254499672685523,0.5766523675509574,0.5
ff_coverage_guardrail_fairness_fairness_2,5,1,,0,True,0.9054359743102596,0.9602209572280446,0.912594537980788,1.0,1.0,0.3229101880855328,,,0.5,0.5,0.0533560467446671,0.1099858197230961,0.093305200204357,0.5
ff_coverage_guardrail_fairness_fairness_zone,6,1,,0,True,0.4197379051229853,0.3595925495210251,0.7375118432434508,1.0,1.0,0.5678369976186189,,,0.5,0.5,0.7292571133088732,0.4254499672685523,0.5766523675509574,0.5
ff_coverage_guardrail_fairness_fairness_zone_2,6,1,,0,True,0.9054359743102596,0.9602209572280446,0.912594537980788,1.0,1.0,0.3229101880855328,,,0.5,0.5,0.0533560467446671,0.1099858197230961,0.093305200204357,0.5
ff_coverage_guardrail_fairness_zone,5,1,,0,True,0.419737909985781,0.3595925495210251,0.7375118432434508,1.0,1.0,0.5678370322736915,,,0.5,0.5,0.7292571133088732,0.4254499672685523,0.5766523625784983,0.5
ff_coverage_guardrail_fairness_zone_2,5,1,,0,True,0.3406954475584876,0.3409928888314467,0.6272060142629868,1.0,1.0,0.7408289502071098,,,0.5,0.5,0.7496954453456545,0.5457058338638681,0.6515735347057393,0.5
ff_coverage_guardrail_fairness_zone_3,5,1,,0,True,0.9054269707022152,0.9602209572280446,0.912594537980788,1.0,1.0,0.3229221131153528,,,0.5,0.5,0.0533660958990387,0.1099858197230961,0.0933154868325399,0.5
ff_coverage_guardrail_fairness_zone_4,5,1,,0,True,0.9364295882318914,0.9620557239661388,0.9452534029394822,1.0,1.0,0.5334878413684851,,,0.5,0.5,0.0527615917236564,0.0656153817582563,0.0620889133196645,0.5
