variant_id,complexity,n_runs,mean_resp_time,p50_resp_time,p90_resp_time,mean_resp_time_high_risk,p90_resp_time_high_risk,als_mismatch_rate,als_overuse_rate,als_share_of_calls,als_share_of_calls_high_risk,als_share_of_calls_low_risk,coverage_loss_mean,coverage_loss_p90,coverage_loss_high_risk_mean,coverage_loss_high_risk_p90,coverage_loss_above_thresh_rate,fairness_gap_mean,fairness_gap_p90,fairness_gap_high_risk_mean,fairness_gap_high_risk_p90,unit_area_mismatch_rate,n_calls,n_calls_high_risk,n_calls_low_risk,n_calls_urban,n_calls_rural,n_calls_area_info,n_calls_highrisk_als_bls,n_calls_lowrisk_als_bls,policy,kwargs,family,note,variant_key
baseline_p1,1,1,5.991441292319144,4.346465107111454,10.974747988742095,,,,,0.0,,,,,,,0.0,,,,,,77326,0,0,0,0,0,0,0,nearest_eta,{},baseline,baseline,baseline_p1::nearest_eta::{}
baseline_p2,2,1,6.121816116756144,4.393894597871109,11.294899505642825,,,,,0.0,,0.0,,,,,0.0,,,,,,77312,0,77312,0,0,0,0,0,p2_als_bls,{},baseline,baseline,baseline_p2::p2_als_bls::{}
baseline_p3,3,1,8.276704779041404,6.876310124218458,16.909720106467795,,,,,0.0,,,0.8219719014178618,2.5,,,0.6010760058456087,3.7680109752484494,9.765727350951092,,,0.11735301735301736,77323,0,0,65125,12095,77220,0,0,p3_coverage,{},baseline,baseline,baseline_p3::p3_coverage::{}
baseline_p4,3,1,6.193000843983013,4.360313829626808,11.48513107910182,,,,,0.0,,,,,,,0.0,5.818164512645795,11.297736345832128,,,0.030563613758806465,77319,0,0,65121,12095,77216,0,0,p4_fairness,{},baseline,baseline,baseline_p4::p4_fairness::{}
baseline_p5,4,1,6.10452076380815,4.382610890329136,11.273034469541507,,,,,0.36879139072847683,,,0.7215218853476821,1.0,,,0.8218646523178808,4.737686941801258,10.88552013893429,,,0.05974692069577381,77312,0,0,65120,12089,77209,0,0,p5_hybrid,{},baseline,baseline,baseline_p5::p5_hybrid::{}
ff_alsguard,2,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true}",bottom_up,bottom_up,ff_alsguard::feature_flag::{}
ff_alsguard_covc,3,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true}",bottom_up,bottom_up,ff_alsguard_covc::feature_flag::{}
ff_alsguard_covc_covu,4,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu::feature_flag::{}
ff_alsguard_covc_covu_fair,5,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_sev,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_sev::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_sev_urban,9,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_sev_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_sev_urban_zone,10,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_sev_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_sev_zone,9,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_sev_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_urban,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_urban_zone,9,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_guard_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_guard_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_sev,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_sev::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_sev_urban,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_sev_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_sev_urban_zone,9,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_sev_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_sev_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_sev_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_urban,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_urban_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_fairw_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_fairw_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_guard,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_sev,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_sev::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_sev_urban,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_sev_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_sev_urban_zone,9,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_sev_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_sev_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_sev_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_urban,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_urban_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_guard_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_guard_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_sev,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_sev::feature_flag::{}
ff_alsguard_covc_covu_fair_sev_urban,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_sev_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_sev_urban_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_sev_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_sev_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_sev_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_urban,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_urban::feature_flag::{}
ff_alsguard_covc_covu_fair_urban_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fair_zone,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fair_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw,5,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_sev,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_sev::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_sev_urban,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_sev_urban::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_sev_urban_zone,9,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_sev_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_sev_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_sev_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_urban,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_urban::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_urban_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw_guard_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_guard_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw_sev,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_sev::feature_flag::{}
ff_alsguard_covc_covu_fairw_sev_urban,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_sev_urban::feature_flag::{}
ff_alsguard_covc_covu_fairw_sev_urban_zone,8,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_sev_urban_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw_sev_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_sev_zone::feature_flag::{}
ff_alsguard_covc_covu_fairw_urban,6,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_urban::feature_flag::{}
ff_alsguard_covc_covu_fairw_urban_zone,7,1,6.043480927335527,4.348504851524815,11.03926669566978,,,,0.5208260594069649,0.5208260594069649,,0.5208260594069649,,,,,0.0,4.735896736131577,11.0206975524238,,,,77331,0,77331,65133,12095,0,0,77331,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}",bottom_up,bottom_up,ff_alsguard_covc_covu_fairw_urban_zone::feature_flag::{}
