n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
3,0,3.88906581746241,4.522054760048462,3.3940514481272506,46,143,1.3499999999999965,1.0993006993006966,1.0,2023-02-23_S0,least_busy
1,0,6.524278375410042,6.524278375410042,6.524278375410042,46,48,1.5499999999999987,1.0499999999999992,1.0,2023-02-23_S1,least_busy
23,0,2.9431729445556103,5.530152535604529,3.747801337627043,46,1002,1.4500000000000266,1.0546906187624703,1.0,2023-02-23_S2,least_busy
27,0,3.4532450448947056,8.924261992769042,4.8810831392429455,46,1193,1.349999999999977,1.039689857502102,1.0,2023-02-24_S0,least_busy
17,0,3.1703881419633335,4.403277652251575,3.3023366554125353,46,780,1.5499999999999772,1.096858974358974,1.0,2023-02-24_S1,least_busy
1,0,14.1954729908136,14.1954729908136,14.1954729908136,46,48,1.3500000000000008,1.0,1.0,2023-02-25_S0,least_busy
31,0,3.4991899019851234,12.895560495590423,6.25408931025138,46,1342,1.4500000000000315,1.1206408345752599,1.0,2023-02-25_S2,least_busy
26,0,3.636801258983235,9.885798379976366,4.769901450562729,46,1154,1.3499999999999794,1.045233968804152,1.0,2023-02-26_S0,least_busy
4,0,4.745131598924272,9.092786816545422,5.430160749878157,46,183,1.5500000000000052,1.1871584699453552,1.0,2023-02-26_S1,least_busy
6,0,3.8626038181300855,6.132578031999563,4.318496869009725,46,274,1.3500000000000043,1.0,1.0,2023-02-27_S0,least_busy
1,0,2.1910229610358893,2.1910229610358893,2.1910229610358893,46,48,1.5499999999999987,1.0499999999999992,1.0,2023-02-27_S1,least_busy
1,0,2.041416490411939,2.041416490411939,2.041416490411939,46,48,1.450000000000001,1.0,1.0,2023-02-27_S2,least_busy
9,0,2.8313841823788692,3.78870460215331,2.9441637026821597,46,415,1.3500000000000103,1.0,1.0,2023-02-28_S0,least_busy
13,0,3.340527898053794,7.148561662683277,4.690652704940516,46,597,1.549999999999984,1.1003350083752077,1.0,2023-02-28_S1,least_busy
16,0,3.400680167926269,7.098060910860176,3.99981111973305,46,713,1.450000000000019,1.1790322580645092,1.0,2023-02-28_S2,least_busy
3,0,4.34382704048175,4.92189072759658,4.08413301855462,46,141,1.5500000000000036,1.2173758865248245,1.0,2023-03-01_S1,least_busy
17,0,3.4840670183149225,12.077770881088512,5.3984134524167535,46,784,1.4500000000000215,1.0948341836734612,1.0,2023-03-01_S2,least_busy
6,0,3.6348497556354653,14.304233888422244,6.811040539607866,46,264,1.3500000000000036,1.0,1.0,2023-03-02_S0,least_busy
10,0,3.2563187626063974,12.816555912549418,5.430791602506832,46,453,1.5499999999999934,1.0647902869757286,1.0,2023-03-02_S1,least_busy
16,0,4.423806690222153,10.238244153390713,5.666887843664641,46,712,1.450000000000019,1.1012640449438211,1.0,2023-03-02_S2,least_busy
1,0,3.237604849100711,3.237604849100711,3.237604849100711,46,47,1.350000000000001,1.0,1.0,2023-03-03_S0,least_busy
