n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,p50_wait_min,p90_wait_min,avg_onscene_min,avg_transport_min,avg_turnaround_min,units,segment
1,0,5.801744549959946,5.801744549959946,5.801744549959946,0.0,0.0,16.90143251133819,11.364421759568838,25.06746965042108,46,2023-02-23_S1
23,0,2.9594359312380396,5.1243197383002554,3.55507861089689,0.0,0.0,18.166225280095976,7.187636301137069,25.79992646105316,46,2023-02-23_S2
27,0,3.4320983255662414,8.886976965699457,4.95634128995463,0.0,0.0,17.60383877979212,12.784404107875606,27.38525928669699,46,2023-02-24_S0
17,0,2.871031328467951,3.8163618840183227,2.999577457332747,0.0,0.0,21.268861634386607,6.367102786491741,24.47481639999101,46,2023-02-24_S1
1,0,15.546212927545259,15.546212927545259,15.546212927545259,0.0,0.0,44.55911206935282,35.9400882413374,15.18468559869507,46,2023-02-25_S0
31,0,3.1053288224640827,12.102998862351107,5.6158279180333635,0.0,0.0,22.39552631872231,12.876699171216464,26.86912693420546,46,2023-02-25_S2
26,0,3.3739265651276455,10.130910516729825,4.775481257712411,0.0,0.0,20.36184816423835,8.743421790852183,24.022868994816868,46,2023-02-26_S0
4,0,4.20749741563864,7.314951987533707,4.587941040229856,0.0,0.0,23.11339679453225,12.333947974444762,21.44028083737416,46,2023-02-26_S1
6,0,3.998353527350506,6.5120280849156496,4.502313422601467,0.0,0.0,13.47722175225658,8.419525211542776,19.352632195662135,46,2023-02-27_S0
1,0,2.078654740017808,2.078654740017808,2.078654740017808,0.0,0.0,29.241279366788703,0.6066467463132328,19.808896961044574,46,2023-02-27_S1
1,0,1.9930497363233084,1.9930497363233084,1.9930497363233084,0.0,0.0,18.69547775908906,4.577418631195762,17.213831337461585,46,2023-02-27_S2
9,0,2.8900371996999774,3.9445768952605738,3.009608299727283,0.0,0.0,15.746028651039317,5.806550089366271,27.28402950802128,46,2023-02-28_S0
13,0,2.9594359312380396,6.378185113185614,4.264153141555389,0.0,0.0,18.999002379364967,13.514138549583947,25.790260498396865,46,2023-02-28_S1
16,0,3.1329778751238466,5.9310327186159775,3.5560490705259427,0.0,0.0,17.90994223188404,8.989429963611896,22.132012632526774,46,2023-02-28_S2
3,0,3.6447823734140314,3.9993800600261693,3.4150399526528226,0.0,0.0,27.081736985792663,8.352425714129899,39.40973786953897,46,2023-03-01_S1
17,0,3.3933149762464874,10.543798313315088,5.043501492345883,0.0,0.0,19.719061287107486,12.102458030204163,25.075767463250717,46,2023-03-01_S2
6,0,3.700147430690236,14.331930860496609,6.869462141899599,0.0,0.0,17.720874821614945,20.365111668069844,20.84312303453008,46,2023-03-02_S0
10,0,2.9579857140750336,11.247562685243013,4.774189772918792,0.0,0.0,17.559901038914816,9.465661941572083,28.199135438405687,46,2023-03-02_S1
16,0,3.8379990893080063,9.52741456480693,5.140052452842461,0.0,0.0,22.246521483797416,10.725278153767732,26.591995874296117,46,2023-03-02_S2
1,0,3.2812649722870852,3.2812649722870852,3.2812649722870852,0.0,0.0,21.8860454574292,5.028192778776853,18.440901382245528,46,2023-03-03_S0
10,0,3.417509680122179,5.6397171204382825,4.42336687644585,0.0,0.0,18.880282933931284,12.28309455983592,29.472827505789326,46,2023-03-03_S1
7,0,3.5427287492838158,10.11005882065583,5.670342258483339,0.0,0.0,18.16169675995401,13.6364212717475,26.492932567704006,46,2023-03-04_S1
6,0,4.450738231645479,13.032772318374995,6.603689667671303,0.0,0.0,18.12033158698321,17.62332793148885,24.623668786411088,46,2023-03-04_S2
8,0,3.618492318341346,13.255860664402443,6.340465298770424,0.0,0.0,17.14612981689801,15.152303298406366,30.610935100400237,46,2023-03-05_S1
5,0,3.086477098660973,3.4495420044422165,3.073929124590799,0.0,0.0,13.762027148696484,4.080244501717829,21.077526941617375,46,2023-03-05_S2
3,0,2.871031328467951,2.9012988311200107,2.8607690022467107,0.0,0.0,24.5580780514631,2.492941457788261,28.55883218975546,46,2023-03-06_S0
5,0,2.9594359312380396,3.8344669150571353,2.9815459637050763,0.0,0.0,15.030565182551081,13.648607074332386,35.11208934891734,46,2023-03-06_S1
12,0,3.1638185584308816,5.148042171853319,3.8976134912705382,0.0,0.0,18.317637673162267,6.5309131272400025,27.300883442590003,46,2023-03-06_S2
5,0,3.0908869050750845,6.641056358778938,3.8995337327673276,0.0,0.0,14.534593736672246,4.837955147781278,24.316954879100614,46,2023-03-07_S0
4,0,5.8300838958970544,12.76418304332035,7.114004576708941,0.0,0.0,15.853166710436223,17.68715660846156,27.2819004653465,46,2023-03-07_S1
14,0,2.960191040772596,7.25484151036952,4.016835052347661,0.0,0.0,17.663368379376227,7.678968500302838,23.570069692595563,46,2023-03-07_S2
11,0,2.971490033219868,4.826238747874957,3.3969114019541493,0.0,0.0,19.8803823779306,4.552136284016624,25.421102392344622,46,2023-03-08_S0
15,0,2.4539158762456066,9.06609106071133,4.135248221459504,0.0,0.0,16.317554477259588,10.888144911084133,23.99472072015785,46,2023-03-08_S1
33,0,3.5427287492838158,6.139495589376239,4.226058984759292,0.0,0.0,17.73013257002196,9.430141431010533,24.514805831681254,46,2023-03-08_S2
13,0,3.683929762456432,6.174645555897688,3.87051103649096,0.0,0.0,23.18084882441985,6.458157443333325,21.026273309263676,46,2023-03-09_S0
11,0,3.378921214039226,4.425037794997261,4.154348498786233,0.0,0.0,19.297046259179105,9.975896759196168,23.902359893440394,46,2023-03-09_S1
15,0,3.3696927682321745,4.921574704670194,3.627423989780257,0.0,0.0,16.855426559767555,7.365707082457333,27.36198287323153,46,2023-03-09_S2
